,Title,Artist,track_id,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration,Time_Signature,explicit,Popularity,Release_Year,billboard_hot_100
121,gasolina,daddy yankee,6jEZLz3YpnEBRpVkv35AmP,0.857,0.8009999999999999,0.0,-6.499,1.0,0.0618,0.332,1.2e-06,0.0789,0.753,96.009,192600.0,4.0,0.0,46.0,2004.0,0
122,de música ligera,soda stereo,2WD9ggmpZE7Wodh3qVVCgg,0.542,0.7140000000000001,2.0,-8.045,1.0,0.028,0.00487,0.298,0.334,0.76,124.26,212893.0,4.0,0.0,56.0,1983.0,0
123,macarena,los del rio,4oaj36KzXRgDg4McgcTsZK,0.927,0.721,8.0,-12.561,1.0,0.0908,0.422,4.36e-05,0.0422,0.965,103.018,249382.0,4.0,0.0,62.0,1996.0,0
124,la bamba,los lobos,6uU5OBhGUE1ngSKDj4wtoq,0.348,0.7509999999999999,0.0,-12.823,1.0,0.0494,0.0699,0.0007379999999999999,0.208,0.8859999999999999,156.509,172733.0,4.0,0.0,60.0,1993.0,0
125,querida,juan gabriel,7osHjFGYUmIMB6eAiU9HDs,0.4270000000000001,0.586,0.0,-5.325,1.0,0.0286,0.321,0.0,0.0818,0.509,178.05900000000003,295280.0,4.0,0.0,68.0,2015.0,0
126,maria maria - radio mix,santana,3XKIUb7HzIF1Vu9usunMzc,0.777,0.601,2.0,-5.931,1.0,0.126,0.0406,0.00201,0.0348,0.68,97.911,261973.0,4.0,0.0,68.0,1999.0,0
127,la ingrata,café tacvba,19ScoKGqnfUggyqOVQjsoH,0.748,0.835,7.0,-5.731,1.0,0.0351,0.0854,1.97e-06,0.0365,0.8959999999999999,142.942,212000.0,4.0,0.0,67.0,1994.0,0
128,corazón partio,alejandro sanz,0wQCKR9OFjYu5Kzrk7WivJ,0.648,0.846,0.0,-6.731,1.0,0.0424,0.199,4.23e-06,0.0803,0.815,160.075,343413.0,4.0,0.0,77.0,1997.0,0
129,livin' la vida loca,ricky martin,0Ph6L4l8dYUuXFmb71Ajnd,0.425,0.954,1.0,-3.756,0.0,0.0476,0.00414,0.0,0.0555,0.933,178.043,243160.0,4.0,0.0,76.0,1999.0,0
130,rebelión,joe arroyo,00Ro1lnV3V6i87aY4t8Q43,0.5710000000000001,0.755,1.0,-7.907,1.0,0.0735,0.142,2.55e-05,0.136,0.875,107.951,376013.0,4.0,1.0,21.0,2007.0,0
131,la maza,silvio rodríguez,2a1x7Ln27cNtsgtL26mdwi,0.555,0.331,9.0,-17.718,0.0,0.27,0.652,1.16e-05,0.235,0.4370000000000001,170.60299999999995,351400.0,3.0,0.0,55.0,2007.0,0
132,amor eterno,rocío dúrcal,3K3wpXrbZYkXMxiA9QJwV1,0.279,0.157,0.0,-17.564,1.0,0.0334,0.231,0.000463,0.564,0.385,177.312,408507.0,4.0,0.0,56.0,1984.0,0
133,besame mucho,consuelo velázquez,7FiuCY3Rs1klS6U7GEEo4I,0.5820000000000001,0.463,5.0,-9.975,0.0,0.028,0.906,0.0378,0.17600000000000002,0.406,94.97,244333.0,4.0,0.0,25.0,2007.0,0
134,mais que nada,sergio mendes & brasil '66,6YTBfxkdGce9pLEy9jG9Jo,0.637,0.493,0.0,-13.094,0.0,0.0482,0.524,1.52e-05,0.136,0.932,88.796,159467.0,4.0,0.0,62.0,1972.0,0
135,el cantante,héctor lavoe,5Uve0jm1RgxKWzdSvncBDO,0.5489999999999999,0.498,7.0,-9.203,0.0,0.0371,0.694,3.87e-05,0.109,0.575,95.345,626880.0,4.0,0.0,66.0,1978.0,0
136,chan chan,buena vista social club,5sbw5zIz9ck2pOEDXUR0QU,0.396,0.496,2.0,-11.728,0.0,0.0356,0.833,0.00534,0.0996,0.679,165.64700000000005,256653.0,4.0,0.0,71.0,1997.0,0
137,amigo,roberto carlos,4CKIoO64EM5M37TkshbaQE,0.613,0.489,11.0,-13.509,0.0,0.0503,0.259,0.0,0.0696,0.898,145.278,208867.0,4.0,0.0,49.0,1972.0,0
138,oye mi amor,maná,5EJ2THuhAapEIeQOtXUQ0x,0.5429999999999999,0.903,11.0,-6.658,0.0,0.039,0.0102,0.00585,0.0862,0.962,162.241,263306.0,4.0,0.0,75.0,1992.0,0
139,latinoamérica,calle 13,1xuYajTJZh8zZrPRmUaagf,0.691,0.805,2.0,-6.81,0.0,0.0947,0.59,0.0,0.0975,0.866,142.503,301427.0,3.0,0.0,66.0,2010.0,0
140,"soy un truhán, soy un señor",julio iglesias,07nrFSbS6ht0jMNpTpMfsg,0.551,0.607,0.0,-9.483,1.0,0.0329,0.262,0.0,0.361,0.684,99.041,180600.0,4.0,0.0,57.0,1998.0,0
141,mediterraneo,joan manuel serrat,7Bewui7KtaMzROeteRitRz,0.545,0.59,9.0,-7.2570000000000014,0.0,0.0813,0.599,0.0,0.0916,0.583,100.835,205227.0,3.0,0.0,63.0,1971.0,0
142,gracias a la vida,violeta parra,5U7MyRNbuZrWkyAI4bm3Ja,0.649,0.14400000000000002,0.0,-16.809,1.0,0.0522,0.811,2.42e-06,0.08900000000000001,0.264,119.193,278040.0,4.0,1.0,53.0,2014.0,0
143,paloma negra,lola beltrán,7cOZAzuSGF7y4pNX35B7yq,0.454,0.257,2.0,-7.4460000000000015,1.0,0.0363,0.916,8.06e-05,0.208,0.464,80.43,195480.0,3.0,0.0,55.0,2006.0,0
144,el rey,josé alfredo jimenez,4ihZFukyNotzCUtxI4qpu8,0.376,0.374,9.0,-11.923,1.0,0.0408,0.587,0.0,0.214,0.867,182.719,129400.0,4.0,0.0,63.0,1971.0,0
145,feliz navidad,josé feliciano,0oPdaY4dXtc3ZsaG17V972,0.512,0.831,2.0,-9.004,1.0,0.0383,0.55,0.0,0.336,0.963,148.82,182067.0,4.0,0.0,84.0,2002.0,0
146,all along the watchtower,jimi hendrix,2aoo2jlRnM3A0NyLQqMN2f,0.438,0.805,8.0,-6.237,1.0,0.0624,0.00255,5.69e-05,0.0842,0.564,113.253,240800.0,4.0,0.0,78.0,1968.0,0
147,my generation - stereo version,the who,4u9f8hqstB7iITDJNzKhQx,0.412,0.782,2.0,-9.186,0.0,0.058,0.308,0.00822,0.0775,0.705,96.732,198707.0,4.0,0.0,69.0,1965.0,0
148,(i can't get no) satisfaction,the rolling stones,2PzU4IB8Dr6mxV3lHuaG34,0.723,0.863,2.0,-7.89,1.0,0.0338,0.0383,0.0317,0.128,0.931,136.30200000000002,222813.0,4.0,0.0,79.0,1965.0,0
149,"hello, i love you",the doors,3bWGaqVeYKMlLss40mPgNn,0.597,0.5539999999999999,11.0,-14.144,0.0,0.0425,0.029,0.0,0.0766,0.963,117.835,133200.0,4.0,0.0,63.0,1968.0,0
150,whole lotta love,led zeppelin,0hCB0YR03f6AmQaHbwWDe8,0.412,0.902,9.0,-11.6,1.0,0.405,0.0484,0.131,0.405,0.422,89.74,333893.0,4.0,0.0,78.0,1969.0,0
151,hey jude - remastered 2015,the beatles,0aym2LBJBk9DAYuHHutrIl,0.386,0.607,10.0,-7.7,1.0,0.0261,0.0112,1.3800000000000007e-05,0.08800000000000001,0.532,147.207,425653.0,4.0,0.0,77.0,2000.0,0
152,white room,cream,3Xls4cNOwy01dtrNXb1inG,0.5529999999999999,0.5760000000000001,0.0,-13.458,1.0,0.0304,0.191,0.006640000000000001,0.0365,0.457,109.827,298333.0,4.0,0.0,73.0,1968.0,0
153,you really got me - mono mix,the kinks,29SyMC0plk6qw8NMF7lfRL,0.573,0.939,8.0,-6.441,1.0,0.0808,0.493,0.0,0.0994,0.963,137.382,134253.0,4.0,0.0,73.0,1964.0,0
154,"oh, pretty woman",roy orbison,48i055G1OT5KxGGftwFxWy,0.619,0.603,9.0,-9.481,1.0,0.0342,0.712,0.0,0.0721,0.958,127.432,178933.0,4.0,0.0,75.0,1962.0,0
155,for what it's worth,buffalo springfield,1qRA5BS78u3gME0loMl9AA,0.653,0.519,2.0,-10.164,1.0,0.0497,0.406,0.0209,0.101,0.8220000000000001,98.883,153693.0,4.0,0.0,77.0,1966.0,0
156,fortunate son,creedence clearwater revival,4BP3uh0hFLFRb5cjsgLqDh,0.64,0.6629999999999999,0.0,-7.516,1.0,0.0374,0.201,0.00806,0.152,0.6629999999999999,132.77,140773.0,4.0,0.0,82.0,1969.0,0
157,born to be wild - single version,steppenwolf,3lN8PP6R2IxbLP05QpYXng,0.439,0.7340000000000001,2.0,-12.168,1.0,0.097,0.262,0.333,0.244,0.54,145.703,212893.0,4.0,0.0,68.0,1968.0,0
158,house of the rising sun,the animals,7BY005dacJkbO6EPiOh2wb,0.295,0.584,9.0,-6.6960000000000015,0.0,0.0345,0.000385,0.218,0.0996,0.228,117.2,271280.0,3.0,0.0,72.0,1964.0,0
159,louie louie,the kingsmen,0iA3xXSkSCiJywKyo1UKjQ,0.623,0.7090000000000001,1.0,-9.818,0.0,0.0636,0.102,0.0,0.0967,0.948,122.394,165381.0,4.0,0.0,69.0,2006.0,0
160,crimson and clover - single version,tommy james & the shondells,1vXuYPpkLjn1v06E2EsWQY,0.412,0.59,11.0,-12.277,1.0,0.0701,0.255,0.0325,0.177,0.653,85.824,208667.0,4.0,0.0,55.0,2002.0,0
161,evil ways,santana,5tmrnhMxx39jnu3kjopMdP,0.7040000000000001,0.528,5.0,-13.382,1.0,0.0358,0.22,0.35,0.14,0.73,117.472,238267.0,4.0,0.0,62.0,1969.0,0
162,purple haze,jimi hendrix,0wJoRiX5K5BxlqZTolB2LD,0.5329999999999999,0.905,2.0,-5.27,1.0,0.0754,0.00876,0.578,0.0698,0.486,108.9,170813.0,4.0,0.0,73.0,1967.0,0
163,california dreamin' - single version,the mamas & the papas,4s6LhHAV5SEsOV0lC2tjvJ,0.552,0.608,1.0,-9.786,0.0,0.0345,0.352,0.0,0.0533,0.637,112.367,162373.0,4.0,0.0,78.0,1966.0,0
164,like a rolling stone,bob dylan,3AhXZa8sUQht0UEdBJgpGc,0.483,0.721,0.0,-6.836,1.0,0.0321,0.731,0.0,0.189,0.562,95.261,369600.0,4.0,0.0,74.0,1965.0,0
165,suite: judy blue eyes - remastered,"crosby, stills & nash",2PuUFT13yCzUOZun94WOXv,0.451,0.364,9.0,-13.126,1.0,0.0436,0.469,0.0,0.197,0.298,154.20600000000005,444053.0,4.0,0.0,65.0,1969.0,0
166,turn! turn! turn! (to everything there is a season),the byrds,5qBqBdfTEIWJwAS0Jm2F5R,0.452,0.818,2.0,-8.124,1.0,0.0439,0.135,2.72e-05,0.052000000000000005,0.755,124.474,229360.0,4.0,0.0,67.0,1965.0,0
167,i saw her standing there - remastered 2009,the beatles,3KiexfmhxHvG5IgAElmTkd,0.491,0.8009999999999999,4.0,-9.835,1.0,0.0361,0.27,0.0,0.0665,0.971,160.109,173947.0,4.0,0.0,71.0,1963.0,0
168,light my fire,the doors,5uvosCdMlFdTXhoazkTI5R,0.413,0.725,3.0,-5.787000000000001,0.0,0.0324,0.369,2.1600000000000007e-05,0.0905,0.44,124.618,429760.0,4.0,0.0,73.0,1967.0,0
169,pinball wizard,the who,6LbbHFEajG9e4m0G3L47c4,0.5429999999999999,0.715,2.0,-8.89,1.0,0.0356,0.0192,0.0,0.256,0.468,124.011,180943.0,4.0,0.0,69.0,1969.0,0
170,the sounds of silence,simon & garfunkel,2YplrdHMBoRdnHgMeHEwHm,0.44,0.466,6.0,-9.712,1.0,0.0284,0.17,1.03e-06,0.118,0.5429999999999999,107.744,185253.0,4.0,0.0,54.0,1966.0,0
171,sweet caroline - single version,neil diamond,7waQASGjvaRBw6jyX3gVZ0,0.5489999999999999,0.255,11.0,-8.823,1.0,0.0287,0.443,2.17e-05,0.454,0.638,127.368,200240.0,4.0,0.0,34.0,2014.0,0
172,good lovin' - single version,the young rascals,0XnhQGfqfi5CnZXcONJuI5,0.252,0.507,2.0,-13.337,1.0,0.0442,0.00206,0.00057,0.325,0.816,196.49400000000003,150907.0,4.0,0.0,58.0,1966.0,0
173,the twist,chubby checker,3ohLnESFgYACPMCkoTOzqE,0.5329999999999999,0.638,4.0,-7.13,1.0,0.0341,0.202,0.0,0.0729,0.937,156.66299999999995,153760.0,4.0,0.0,55.0,2005.0,0
174,sunshine of your love,cream,6FRwDxXsvSasw0y2eDArsz,0.684,0.481,2.0,-12.59,1.0,0.0384,0.475,6.57e-05,0.118,0.784,115.078,250000.0,4.0,0.0,70.0,1967.0,0
175,hit the road jack,ray charles,3aNpvb3OkNa519ijHy4krD,0.5870000000000001,0.467,5.0,-9.422,0.0,0.06,0.742,0.000399,0.11,0.7,147.05200000000005,296360.0,4.0,0.0,4.0,1993.0,0
176,proud mary,creedence clearwater revival,2EZc13S7YRi6bTS3SKteRN,0.72,0.391,2.0,-16.595,1.0,0.0342,0.163,8.290000000000001e-05,0.046,0.7859999999999999,120.794,187227.0,4.0,0.0,62.0,1969.0,0
177,dazed and confused,led zeppelin,6hu1f1cXSw7OAqhpSQ2zDy,0.271,0.5529999999999999,2.0,-9.526,1.0,0.0472,0.044,0.0096,0.0999,0.433,86.762,386373.0,3.0,0.0,64.0,1969.0,0
178,summertime blues,blue cheer,6iWaf45YIhj0YT8GFGxsw0,0.456,0.514,7.0,-9.733,0.0,0.053,0.462,0.00037,0.268,0.657,138.377,226907.0,4.0,0.0,44.0,1990.0,0
179,i want to hold your hand - remastered 2015,the beatles,4pbG9SUmWIvsROVLF0zF9s,0.49,0.715,7.0,-5.549,1.0,0.0476,0.386,0.0,0.311,0.866,130.726,145747.0,4.0,0.0,73.0,2000.0,0
180,runaround sue,dion,1DndHckdH9m5rp6gYP086b,0.364,0.607,2.0,-9.791,1.0,0.125,0.451,0.0,0.251,0.598,79.987,171600.0,4.0,0.0,65.0,1961.0,0
181,all day and all of the night - 2014 remastered version,the kinks,4rXSVEYOuJNicjAm3NiYK6,0.551,0.954,7.0,-2.844,1.0,0.0814,0.498,0.0,0.0884,0.685,136.862,142480.0,4.0,0.0,39.0,2014.0,0
182,summer in the city - remastered,the lovin' spoonful,7AzFID6u1b3zIWbd9pb8Dk,0.423,0.6809999999999999,10.0,-9.756,1.0,0.0398,0.0592,0.000177,0.0889,0.5589999999999999,110.461,160307.0,4.0,0.0,66.0,1966.0,0
183,jumpin' jack flash - mono / remastered,the rolling stones,55LRDFmsuazr533WrtHHW9,0.596,0.901,3.0,-7.372999999999997,1.0,0.0482,0.0362,0.7490000000000001,0.0698,0.621,137.359,219467.0,4.0,0.0,55.0,1966.0,0
184,foxey lady,jimi hendrix,23MrkN7g6Q5U7GLIxNHN1B,0.507,0.847,1.0,-5.987,0.0,0.0411,0.0751,0.237,0.3720000000000001,0.5660000000000001,98.096,198773.0,4.0,0.0,63.0,1967.0,0
185,somebody to love,jefferson airplane,4uGIJG1jYFonGc4LGp5uQL,0.504,0.578,4.0,-9.302,1.0,0.031,0.408,0.0,0.321,0.654,132.411,174840.0,4.0,0.0,73.0,1967.0,0
186,time has come today,the chambers brothers,5qA1ZrjjVLh1cL9GZOFdNm,0.528,0.514,2.0,-11.909,1.0,0.133,0.0252,0.0894,0.0725,0.44,122.872,290933.0,4.0,0.0,54.0,1996.0,0
187,heart full of soul,the yardbirds,0AiuEo7FCxP2y2WTOpLPe5,0.494,0.6659999999999999,9.0,-9.743,0.0,0.0351,0.229,5.69e-05,0.0469,0.6990000000000001,140.832,147893.0,4.0,0.0,56.0,2002.0,0
188,do you believe in magic?,the lovin' spoonful,1udKn1oNKYQSQ9OmiIWCMu,0.552,0.742,0.0,-7.962999999999999,1.0,0.0457,0.213,0.0,0.339,0.7509999999999999,138.591,125827.0,4.0,0.0,70.0,1965.0,0
189,"paint it, black - mono",the rolling stones,1RJeiAIwR9pZBgJA8ndZLL,0.505,0.836,5.0,-7.383999999999999,0.0,0.101,0.0103,0.0771,0.295,0.764,159.66899999999995,204480.0,4.0,0.0,67.0,1966.0,0
190,good vibrations - remastered,the beach boys,5t9KYe0Fhd5cW6UYT4qP8f,0.396,0.473,10.0,-7.67,0.0,0.0345,0.326,0.000124,0.109,0.385,133.44899999999998,219027.0,4.0,0.0,72.0,1967.0,0
191,psychotic reaction,count five,5JcaA4A9ZoXthwEnxOxWvP,0.358,0.753,11.0,-6.641,1.0,0.0986,0.000259,0.0199,0.266,0.688,164.896,185524.0,4.0,0.0,57.0,1966.0,0
192,yesterday - remastered 2009,the beatles,3BQHpFgAp4l80e1XslIjNI,0.332,0.179,5.0,-11.83,1.0,0.0326,0.879,0.0,0.0886,0.315,96.529,125667.0,4.0,0.0,79.0,1965.0,0
193,nights in white satin - single version / mono mix,the moody blues,6L5BZEcZmD6RBJnimzlyKr,0.195,0.483,4.0,-4.9910000000000005,0.0,0.03,0.465,0.4970000000000001,0.0686,0.173,84.71,269107.0,4.0,0.0,72.0,1967.0,0
194,magic carpet ride,steppenwolf,4c4jJJoaiY21t2TyRZgdWS,0.64,0.6509999999999999,4.0,-14.981,0.0,0.0517,0.142,0.28,0.0341,0.8009999999999999,111.676,271573.0,4.0,0.0,71.0,1968.0,0
195,needles and pins - mono,the searchers,0zABw1PtGYHsU4VDpDZsra,0.565,0.953,9.0,-6.504,1.0,0.0393,0.0546,2.95e-05,0.0637,0.887,124.287,131360.0,4.0,0.0,58.0,1964.0,0
196,the weight - remastered,the band,0P7DoyGrr4Wp9w5TotEtUC,0.63,0.551,9.0,-9.28,1.0,0.0549,0.373,5.75e-05,0.103,0.518,143.868,274493.0,4.0,0.0,73.0,1968.0,0
197,bring it on home to me,sam cooke,0WVTQp3SOCuMr08jh1jweV,0.523,0.402,0.0,-8.232999999999999,1.0,0.0305,0.778,0.0,0.4320000000000001,0.675,70.863,162533.0,4.0,0.0,69.0,2000.0,0
198,bad moon rising,creedence clearwater revival,20OFwXhEXf12DzwXmaV7fj,0.508,0.774,2.0,-5.973,1.0,0.0321,0.0586,4.87e-06,0.063,0.942,178.946,141600.0,4.0,0.0,80.0,1969.0,0
199,crying,roy orbison,6eLL7QTdMWdhhG4i3jHDR9,0.35,0.293,2.0,-9.502,1.0,0.0258,0.758,8.21e-06,0.104,0.162,96.685,166467.0,4.0,0.0,61.0,1962.0,0
200,revolution - remastered,the beatles,3UDmHZcBTQp8Iu8droNtUl,0.407,0.8340000000000001,6.0,-9.224,1.0,0.208,0.0734,0.00021,0.241,0.71,121.38,205293.0,4.0,0.0,67.0,1973.0,0
201,shop around,the miracles,47IRIQxGDe2Sc6F4pe2FMf,0.552,0.7,7.0,-4.533,1.0,0.0295,0.809,0.0,0.805,0.901,132.005,170760.0,4.0,0.0,51.0,1961.0,0
202,i fought the law,the bobby fuller four,6Um3XCAxl9YfFmAnGl93xc,0.593,0.804,7.0,-5.497000000000001,1.0,0.0319,0.105,2.22e-06,0.047,0.962,148.959,138360.0,4.0,0.0,59.0,1998.0,0
203,the times they are a-changin',bob dylan,52vA3CYKZqZVdQnzRrdZt6,0.389,0.396,7.0,-7.999,1.0,0.0332,0.887,0.0,0.0828,0.585,171.86,192053.0,3.0,0.0,69.0,1964.0,0
204,honky tonk women,the rolling stones,3RZMzCvYsmJ0u2ioKTOsmJ,0.562,0.779,7.0,-6.705,1.0,0.0592,0.363,0.0292,0.066,0.967,119.602,179387.0,4.0,0.0,65.0,1971.0,0
205,she loves you - mono / remastered,the beatles,6nEkxYIEnrbYH7h1hJ8Xn6,0.377,0.916,4.0,-3.199,0.0,0.0481,0.26,0.0,0.07400000000000001,0.912,75.533,140920.0,4.0,0.0,69.0,2000.0,0
206,heartbreaker,led zeppelin,6WE7jSshLCuVKoCmobVKVf,0.403,0.7090000000000001,9.0,-9.366,1.0,0.0885,0.0746,0.494,0.132,0.654,97.161,254133.0,4.0,0.0,65.0,1969.0,0
207,brown eyed girl,van morrison,3yrSvpt2l1xhsV9Em88Pul,0.491,0.583,7.0,-10.964,1.0,0.0376,0.185,0.0,0.407,0.907,150.572,183307.0,4.0,0.0,80.0,1967.0,0
208,gimme shelter,the rolling stones,6H3kDe7CGoWYBabAeVWGiD,0.634,0.63,1.0,-8.277000000000001,0.0,0.031,0.447,0.039,0.17,0.489,118.628,270773.0,4.0,1.0,77.0,1969.0,0
209,touch me,the doors,4BVE5tIIpYabZcYCbephNW,0.425,0.903,1.0,-4.801,1.0,0.0732,0.405,0.0128,0.117,0.769,108.748,190253.0,4.0,0.0,65.0,1969.0,0
210,surf city - remastered 1990 / stereo remix,jan & dean,4ZzXPeOfMXk0iKNQGdlzDq,0.469,0.647,8.0,-13.913,1.0,0.0315,0.595,1.65e-06,0.339,0.942,147.878,163027.0,4.0,0.0,43.0,1990.0,0
211,white rabbit,jefferson airplane,4vpeKl0vMGdAXpZiQB2Dtd,0.551,0.293,2.0,-12.503,1.0,0.0272,0.486,0.000273,0.0864,0.322,106.798,150640.0,4.0,0.0,74.0,1967.0,0
213,i get around (mono) - mono,the beach boys,3v9xlH6BpmRbqL7hgNJhfT,0.39,0.625,9.0,-7.813,0.0,0.0537,0.36,0.0,0.0663,0.514,144.338,134387.0,4.0,0.0,68.0,1964.0,0
214,mr. tambourine man,the byrds,2HCaIYjkvWSZzaSKUoOh3d,0.456,0.47,2.0,-9.564,1.0,0.0294,0.513,3.76e-05,0.444,0.639,120.336,149467.0,4.0,0.0,67.0,1965.0,0
215,with a little help from my friends - remastered 2009,the beatles,2RnPATK99oGOZygnD2GTO6,0.705,0.515,4.0,-9.343,1.0,0.0337,0.365,0.0,0.389,0.8029999999999999,112.035,164107.0,4.0,0.0,69.0,1967.0,0
216,for your love,the yardbirds,5bC4y9Zhn6ng0MOzACCHkc,0.34700000000000003,0.638,2.0,-10.258,1.0,0.0409,0.236,0.0,0.0894,0.61,94.506,150627.0,4.0,0.0,48.0,2002.0,0
217,street fighting man,the rolling stones,7EXgO1bRnEArE58rtrgMWB,0.583,0.855,0.0,-7.212999999999999,1.0,0.0333,0.1,0.0177,0.262,0.69,128.178,195147.0,4.0,0.0,58.0,1968.0,0
218,blowin' in the wind,bob dylan,18GiV1BaXzPVYpp9rmOg0E,0.38,0.0993,2.0,-20.567,1.0,0.0509,0.914,2.32e-05,0.0605,0.44,174.87400000000005,165427.0,4.0,0.0,71.0,1963.0,0
219,in my room - remastered,the beach boys,62fX8EW16l8St2yL8rMer9,0.341,0.416,11.0,-9.574,1.0,0.0265,0.184,6.28e-05,0.0917,0.499,102.886,134133.0,3.0,0.0,52.0,1963.0,0
220,i'm a man,the spencer davis group,1oXq63OUf43LDnNPVtfvX8,0.5539999999999999,0.8590000000000001,9.0,-8.842,1.0,0.0662,0.159,0.0,0.117,0.6859999999999999,128.637,171827.0,4.0,0.0,50.0,1989.0,0
221,gloria - stereo version,them,1DKyFVzIh1oa1fFnEmTkIl,0.6409999999999999,0.703,9.0,-10.434,1.0,0.0518,0.397,0.00546,0.104,0.722,129.118,156800.0,4.0,0.0,65.0,2015.0,0
222,itchycoo park,small faces,5H0laZ62yDUPuKvHef8niK,0.613,0.555,9.0,-9.801,1.0,0.072,0.58,1.64e-06,0.119,0.556,127.267,166680.0,4.0,0.0,57.0,1967.0,0
223,wild thing,the troggs,7jGzYUZ2Bgg8BDfYlQRfn8,0.453,0.6579999999999999,9.0,-13.472,1.0,0.0539,0.741,0.0288,0.135,0.7609999999999999,203.871,155333.0,4.0,0.0,67.0,1966.0,0
224,care of cell 44,the zombies,5QXqz1KDz8Z8DmfQoxWmmy,0.421,0.58,7.0,-7.011,1.0,0.0285,0.265,0.0136,0.0973,0.403,129.959,235827.0,4.0,0.0,52.0,1968.0,0
225,see emily play - 2016 remastered version,pink floyd,5JubSv0sa8CKjAslCSH27S,0.439,0.755,2.0,-7.035,1.0,0.0381,0.212,0.0,0.122,0.4270000000000001,123.74,174573.0,4.0,0.0,34.0,2016.0,0
226,alone again or - 2015 remastered version,love,1XuccRABkfUVB4FjSVhjL1,0.318,0.303,11.0,-15.572,0.0,0.0302,0.664,0.000223,0.113,0.226,174.25400000000005,197275.0,4.0,0.0,62.0,1967.0,0
227,psychotic reaction - rarities version,count five,77oq56JTlEBzAH7KNZHvx1,0.355,0.7609999999999999,11.0,-6.309,1.0,0.0978,0.000288,0.0141,0.189,0.685,165.209,189848.0,4.0,0.0,40.0,2013.0,0
228,slip inside this house - stereo lp version,the 13th floor elevators,4GVRHAwABAV0v63YX9Go0p,0.555,0.6940000000000001,9.0,-8.453,0.0,0.0426,0.101,0.0,0.123,0.602,127.423,482278.0,4.0,0.0,43.0,2010.0,0
229,i had too much to dream (last night),the electric prunes,5YgCmkSdGukXqK3fJlX4pQ,0.341,0.7140000000000001,2.0,-7.997999999999997,0.0,0.0381,0.354,0.0,0.31,0.412,147.60399999999996,178144.0,4.0,0.0,50.0,1967.0,0
230,96 tears,? & the mysterians,4PEeZ2U4UfP2Jo8EtIOjus,0.65,0.562,7.0,-5.965,1.0,0.0345,0.0624,3.21e-05,0.076,0.882,123.674,176867.0,4.0,0.0,58.0,1966.0,0
231,have love will travel,the sonics,2uXkW8uJcOIhlbUatEPLPs,0.506,0.948,10.0,-5.626,1.0,0.105,0.727,0.0,0.0904,0.934,130.195,160400.0,4.0,0.0,60.0,1965.0,0
232,kick out the jams,mc5,5mSZLysuAtdNA21mbOm0sx,0.345,0.8109999999999999,1.0,-11.948,0.0,0.0654,0.0606,0.0466,0.35700000000000004,0.625,142.834,183824.0,4.0,1.0,44.0,2008.0,0
233,i hate you,the monks,3XrPNRdFbGZESTGPte23dD,0.65,0.7979999999999999,9.0,-8.126,0.0,0.0541,0.441,0.0007059999999999999,0.13699999999999998,0.464,110.646,213707.0,4.0,0.0,41.0,1966.0,0
234,i wanna be your dog,the stooges,672N8DGGTOLCOgWe0koX5g,0.527,0.871,4.0,-8.708,1.0,0.0354,0.0229,0.155,0.419,0.107,120.722,188560.0,4.0,0.0,62.0,1969.0,0
235,i'm waiting for the man - album version (stereo),the velvet underground,7hrJgdNzMHlKxEorMLrPcD,0.679,0.635,7.0,-9.792,1.0,0.0433,0.0334,0.871,0.15,0.83,125.831,279520.0,4.0,0.0,26.0,1967.0,0
236,eight miles high,the byrds,2BGNomqCxEDcXyxf8bg27k,0.364,0.768,9.0,-10.492,1.0,0.0764,0.21,0.136,0.503,0.37,130.602,214640.0,4.0,0.0,57.0,1966.0,0
237,wipe out,the surfaris,4anUinKv803lyDD1vaSXhU,0.336,0.636,0.0,-13.785,1.0,0.0374,0.385,0.909,0.414,0.521,152.423,157760.0,4.0,0.0,50.0,2008.0,0
238,more than words,extreme,1gVgkQFOKa8Wc1HYsJtPdH,0.626,0.134,6.0,-14.898,1.0,0.0298,0.467,0.0,0.113,0.239,91.893,334107.0,4.0,0.0,76.0,1990.0,0
239,free fallin',tom petty,5tVA6TkbaAH9QMITTQRrNv,0.623,0.449,5.0,-13.333,1.0,0.0253,0.212,0.0,0.0613,0.5720000000000001,84.383,256000.0,4.0,0.0,79.0,1989.0,0
240,lean on me,bill withers,3M8FzayQWtkvOhqMn2V4T2,0.619,0.22,0.0,-13.843,1.0,0.0672,0.782,1.19e-05,0.124,0.423,75.16,258835.0,4.0,0.0,72.0,1972.0,0
241,fast car,tracy chapman,2M9ro2krNb7nr7HSprkEgo,0.711,0.292,4.0,-15.523,0.0,0.037,0.313,0.0,0.131,0.194,103.951,296800.0,4.0,0.0,79.0,1988.0,0
242,you're so vain,carly simon,2DnJjbjNTV9Nd5NOa1KGba,0.659,0.6779999999999999,0.0,-8.18,1.0,0.0313,0.157,6.69e-06,0.0784,0.647,106.186,258411.0,4.0,0.0,76.0,1972.0,0
243,dust in the wind,kansas,6zeE5tKyr8Nu882DQhhSQI,0.475,0.322,7.0,-10.687,1.0,0.0283,0.367,0.00056,0.11,0.387,93.503,206267.0,4.0,1.0,79.0,1977.0,0
